signal_type,compression_level,prime_file,correct_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,trial_outcome,babble_duration,Participant ID,Session,date,
present,0.1,opstemt_compressed.wav,opstemt,bab6.wav,kontor_reversed.wav,violin_reversed.wav,,,,,0,164,164,164,,,m,0.3216260419999344,Hit,0.8308303937023026,victor1,001,2025-11-13_13-47-52,
absent,0.4,SILENCE,NA,bab14.wav,ugle_reversed.wav,engel_reversed.wav,,,,,0,165,165,165,,,z,1.3851638749999893,Correct Rejection,1.4249887692129244,victor1,001,2025-11-13_13-47-52,
absent,0.3,SILENCE,NA,bab5.wav,poesi_reversed.wav,mave_reversed.wav,,,,,0,166,166,166,,,z,0.40900812499990025,Correct Rejection,1.0504265618677673,victor1,001,2025-11-13_13-47-52,
present,0.5,syndig_compressed.wav,syndig,bab15.wav,ørken_reversed.wav,gaffel_reversed.wav,,,,,0,167,167,167,,,m,0.3147293750000699,Hit,0.5007570246611062,victor1,001,2025-11-13_13-47-52,
absent,0.7,SILENCE,NA,bab4.wav,vandfald_reversed.wav,skade_reversed.wav,,,,,0,168,168,168,,,z,1.2975827919999574,Correct Rejection,0.9260029137846081,victor1,001,2025-11-13_13-47-52,
present,0.1,dæmon_compressed.wav,dæmon,bab20.wav,ledning_reversed.wav,pervers_reversed.wav,,,,,0,169,169,169,,,m,0.8822961670000495,Hit,0.5935304300757023,victor1,001,2025-11-13_13-47-52,
present,0.4,lækker_compressed.wav,lækker,bab6.wav,hjerte_reversed.wav,succes_reversed.wav,,,,,0,170,170,170,,,m,0.2669993340000474,Hit,1.1595444966249648,victor1,001,2025-11-13_13-47-52,
present,0.4,djævel_compressed.wav,djævel,bab8.wav,knude_reversed.wav,blodig_reversed.wav,,,,,0,171,171,171,,,m,0.3250928750001094,Hit,1.1393567735123677,victor1,001,2025-11-13_13-47-52,
absent,0.4,SILENCE,NA,bab20.wav,banner_reversed.wav,nedbrud_reversed.wav,,,,,0,172,172,172,,,z,1.9500509160000092,Correct Rejection,0.8986574138803554,victor1,001,2025-11-13_13-47-52,
absent,0.6,SILENCE,NA,bab15.wav,bygning_reversed.wav,patent_reversed.wav,,,,,0,173,173,173,,,z,1.7581949579998764,Correct Rejection,1.201901015095227,victor1,001,2025-11-13_13-47-52,
absent,0.7,SILENCE,NA,bab21.wav,gave_reversed.wav,pervers_reversed.wav,,,,,0,174,174,174,,,z,1.940334041999904,Correct Rejection,1.33935711791419,victor1,001,2025-11-13_13-47-52,
present,0.5,viden_compressed.wav,viden,bab9.wav,dollar_reversed.wav,lækker_reversed.wav,,,,,0,175,175,175,,,m,1.1125995830000193,Hit,1.3459720875124508,victor1,001,2025-11-13_13-47-52,
