trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,Participant ID,Session,date,
93,AM35ANS.JPG,skammel_compressed.wav,neutral,babble_84.wav,heldig_reversed.wav,ugle_reversed.wav,,,,,0,99,99,99,,,3,0.9622360999928787,3475,001,2025-12-06_13-26-58,
122,AM21NES.JPG,varme_compressed.wav,positive,babble_48.wav,ugle_reversed.wav,sejre_reversed.wav,,,,,0,100,100,100,,,3,1.0340926999924704,3475,001,2025-12-06_13-26-58,
46,AM02NES.JPG,ankel_compressed.wav,neutral,babble_70.wav,søsyg_reversed.wav,mester_reversed.wav,,,,,0,101,101,101,,,3,0.8416506000212394,3475,001,2025-12-06_13-26-58,
137,AM21HAS.JPG,sollys_compressed.wav,positive,babble_78.wav,beskidt_reversed.wav,fængsel_reversed.wav,,,,,0,102,102,102,,,7,1.3446392000187188,3475,001,2025-12-06_13-26-58,
16,AM32NES.JPG,fiasko_compressed.wav,negative,babble_5.wav,rabies_reversed.wav,trofæ_reversed.wav,,,,,0,103,103,103,,,4,1.4996206000214443,3475,001,2025-12-06_13-26-58,
25,AM27HAS.JPG,ferie_compressed.wav,positive,babble_4.wav,nøgle_reversed.wav,lærer_reversed.wav,,,,,0,104,104,104,,,7,2.374866399972234,3475,001,2025-12-06_13-26-58,
145,AM01NES.JPG,dæmon_compressed.wav,negative,babble_52.wav,viden_reversed.wav,skade_reversed.wav,,,,,0,105,105,105,,,3,0.9890310000046156,3475,001,2025-12-06_13-26-58,
200,AM07NES.JPG,gade_compressed.wav,neutral,babble_40.wav,finger_reversed.wav,ørken_reversed.wav,,,,,0,106,106,106,,,4,1.007431700010784,3475,001,2025-12-06_13-26-58,
126,AM32HAS.JPG,pjece_compressed.wav,neutral,babble_95.wav,mave_reversed.wav,beskidt_reversed.wav,,,,,0,107,107,107,,,6,2.1384362999815494,3475,001,2025-12-06_13-26-58,
72,AF09ANS.JPG,SILENCE,no-prime,babble_67.wav,leder_reversed.wav,motor_reversed.wav,,,,,0,108,108,108,,,2,0.9032903000479564,3475,001,2025-12-06_13-26-58,
4,AF29ANS.JPG,hader_compressed.wav,negative,babble_62.wav,mave_reversed.wav,sexet_reversed.wav,,,,,0,109,109,109,,,3,0.8717491999850608,3475,001,2025-12-06_13-26-58,
55,AF32ANS.JPG,gade_compressed.wav,neutral,babble_80.wav,gratis_reversed.wav,diamant_reversed.wav,,,,,0,110,110,110,,,3,0.36335989995859563,3475,001,2025-12-06_13-26-58,
159,AF01HAS.JPG,baby_compressed.wav,positive,babble_45.wav,fase_reversed.wav,nonne_reversed.wav,,,,,0,111,111,111,,,8,1.6461519000004046,3475,001,2025-12-06_13-26-58,
63,AF27ANS.JPG,beskidt_compressed.wav,negative,babble_66.wav,sæde_reversed.wav,djævel_reversed.wav,,,,,0,112,112,112,,,4,1.8433969000470825,3475,001,2025-12-06_13-26-58,
117,AF02HAS.JPG,røver_compressed.wav,negative,babble_36.wav,borddug_reversed.wav,latter_reversed.wav,,,,,0,113,113,113,,,9,0.9191284000407904,3475,001,2025-12-06_13-26-58,
162,AM16ANS.JPG,kiste_compressed.wav,negative,babble_18.wav,spænding_reversed.wav,lærer_reversed.wav,,,,,0,114,114,114,,,2,1.401889700035099,3475,001,2025-12-06_13-26-58,
183,AF30NES.JPG,skammel_compressed.wav,neutral,babble_43.wav,trofæ_reversed.wav,enhed_reversed.wav,,,,,0,115,115,115,,,5,0.6073305000318214,3475,001,2025-12-06_13-26-58,
74,AF13HAS.JPG,søsyg_compressed.wav,negative,babble_15.wav,opstemt_reversed.wav,ledning_reversed.wav,,,,,0,116,116,116,,,8,1.269323299988173,3475,001,2025-12-06_13-26-58,
105,AM04NES.JPG,grusom_compressed.wav,negative,babble_55.wav,gratis_reversed.wav,frihed_reversed.wav,,,,,0,117,117,117,,,5,0.6291908000130206,3475,001,2025-12-06_13-26-58,
133,AM17ANS.JPG,musik_compressed.wav,positive,babble_50.wav,rådden_reversed.wav,maling_reversed.wav,,,,,0,118,118,118,,,1,1.8651215999852866,3475,001,2025-12-06_13-26-58,
178,AF15HAS.JPG,syndig_compressed.wav,negative,babble_66.wav,hage_reversed.wav,pervers_reversed.wav,,,,,0,119,119,119,,,8,1.093616500031203,3475,001,2025-12-06_13-26-58,
32,AM08NES.JPG,voldtægt_compressed.wav,negative,babble_8.wav,rådden_reversed.wav,himlen_reversed.wav,,,,,0,120,120,120,,,5,2.3072418999508955,3475,001,2025-12-06_13-26-58,
176,AM34NES.JPG,kiste_compressed.wav,negative,babble_57.wav,avis_reversed.wav,luksus_reversed.wav,,,,,0,121,121,121,,,4,0.7075737999984995,3475,001,2025-12-06_13-26-58,
