signal_type,compression_level,prime_file,correct_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,trial_outcome,babble_duration,Participant ID,Session,date,
present,0.2,flirte_compressed.wav,flirte,babble_16.wav,trussel_reversed.wav,skuffe_reversed.wav,,,,,0,187,187,187,,,z,0.6627839160209987,Miss,1.285990640801379,99999,001,2025-11-20_13-11-42,
present,0.4,penge_compressed.wav,penge,babble_48.wav,flirte_reversed.wav,rotte_reversed.wav,,,,,0,188,188,188,,,m,0.35498845801339485,Hit,1.4745627549580038,99999,001,2025-11-20_13-11-42,
present,0.6,forpint_compressed.wav,forpint,babble_36.wav,ledning_reversed.wav,forkert_reversed.wav,,,,,0,189,189,189,,,z,0.9015278749866411,Miss,1.361234138775107,99999,001,2025-11-20_13-11-42,
absent,0.3,SILENCE,NA,babble_19.wav,violin_reversed.wav,genert_reversed.wav,,,,,0,190,190,190,,,z,0.5019608330039773,Correct Rejection,0.9819850462187586,99999,001,2025-11-20_13-11-42,
absent,0.1,SILENCE,NA,babble_62.wav,beskidt_reversed.wav,bombe_reversed.wav,,,,,0,191,191,191,,,z,0.4525315839855466,Correct Rejection,0.6771856234656719,99999,001,2025-11-20_13-11-42,
present,0.7,engel_compressed.wav,engel,babble_5.wav,skyldig_reversed.wav,traume_reversed.wav,,,,,0,192,192,192,,,z,1.6798558750015218,Miss,0.6196294718384648,99999,001,2025-11-20_13-11-42,
present,0.7,ferie_compressed.wav,ferie,babble_96.wav,røver_reversed.wav,sandhed_reversed.wav,,,,,0,193,193,193,,,z,0.6656529169995338,Miss,0.5755775584519597,99999,001,2025-11-20_13-11-42,
present,0.1,røver_compressed.wav,røver,babble_95.wav,natur_reversed.wav,mester_reversed.wav,,,,,0,194,194,194,,,m,0.3597087909874972,Hit,0.7014738695708572,99999,001,2025-11-20_13-11-42,
present,0.3,tortur_compressed.wav,tortur,babble_78.wav,forfald_reversed.wav,traume_reversed.wav,,,,,0,195,195,195,,,m,0.5470322079781909,Hit,1.2893370521375092,99999,001,2025-11-20_13-11-42,
present,0.2,ledning_compressed.wav,ledning,babble_6.wav,grimme_reversed.wav,lyse_reversed.wav,,,,,0,196,196,196,,,m,0.31450524998945184,Hit,0.9182156932465925,99999,001,2025-11-20_13-11-42,
present,0.4,sindssyg_compressed.wav,sindssyg,babble_27.wav,luksus_reversed.wav,gave_reversed.wav,,,,,0,197,197,197,,,m,0.5001979999942705,Hit,0.7905400652362872,99999,001,2025-11-20_13-11-42,
absent,0.3,SILENCE,NA,babble_88.wav,ankel_reversed.wav,motor_reversed.wav,,,,,0,198,198,198,,,z,0.8945332090079319,Correct Rejection,0.7067372276930077,99999,001,2025-11-20_13-11-42,
present,0.1,fedme_compressed.wav,fedme,babble_27.wav,grimme_reversed.wav,fedme_reversed.wav,,,,,0,199,199,199,,,m,1.1825400840025395,Hit,1.3668229297381398,99999,001,2025-11-20_13-11-42,
absent,0.4,SILENCE,NA,babble_39.wav,forfald_reversed.wav,albue_reversed.wav,,,,,0,200,200,200,,,z,0.2881318330182694,Correct Rejection,1.4585178515799102,99999,001,2025-11-20_13-11-42,
present,0.5,beundret_compressed.wav,beundret,babble_64.wav,tortur_reversed.wav,succes_reversed.wav,,,,,0,201,201,201,,,m,0.33006804098840803,Hit,1.2972666460402986,99999,001,2025-11-20_13-11-42,
present,0.4,spise_compressed.wav,spise,babble_48.wav,genert_reversed.wav,latter_reversed.wav,,,,,0,202,202,202,,,m,1.344141874986235,Hit,0.5271228753044953,99999,001,2025-11-20_13-11-42,
absent,0.4,SILENCE,NA,babble_3.wav,nonne_reversed.wav,krise_reversed.wav,,,,,0,203,203,203,,,m,0.4602909999957774,False Alarm,0.5161105038851173,99999,001,2025-11-20_13-11-42,
absent,0.2,SILENCE,NA,babble_9.wav,feber_reversed.wav,enhed_reversed.wav,,,,,0,204,204,204,,,z,0.3660945840238128,Correct Rejection,1.2308076547828186,99999,001,2025-11-20_13-11-42,
present,0.5,kvæles_compressed.wav,kvæles,babble_9.wav,himlen_reversed.wav,brænde_reversed.wav,,,,,0,205,205,205,,,z,0.5363187920011114,Miss,1.2603076765059038,99999,001,2025-11-20_13-11-42,
absent,0.4,SILENCE,NA,babble_80.wav,sandhed_reversed.wav,glæde_reversed.wav,,,,,0,206,206,206,,,z,0.46707504100049846,Correct Rejection,0.8288069103548696,99999,001,2025-11-20_13-11-42,
present,0.4,hader_compressed.wav,hader,babble_44.wav,fjollet_reversed.wav,heldig_reversed.wav,,,,,0,207,207,207,,,z,0.30474266700912267,Miss,1.2974918348530584,99999,001,2025-11-20_13-11-42,
present,0.2,brutal_compressed.wav,brutal,babble_0.wav,metal_reversed.wav,varme_reversed.wav,,,,,0,208,208,208,,,z,1.0580731669906527,Miss,0.6285699029082964,99999,001,2025-11-20_13-11-42,
absent,0.6,SILENCE,NA,babble_54.wav,konge_reversed.wav,trussel_reversed.wav,,,,,0,209,209,209,,,z,0.47399583301739767,Correct Rejection,1.1606132817563142,99999,001,2025-11-20_13-11-42,
